territoriality;year;pm10_concentration;pm10_tempcov;pm25_concentration;pm25_tempcov;no2_concentration;no2_tempcov;type_of_stations;number_of_stations;population;latitude;longitude;who_ms;Air_quality_category
"Eur#ITA;Italy#Cuneo";2010;26,557;93,0;10,2;97,0;34,272;99,0;Somewhere;1,0;370,0;44,381664;7,53805499999999;1,0;Safety
"Eur#FRA;France#Tourcoing";2010;30,843;96,0;10,2;97,0;31,631;100,0;Somewhere;1,0;92018,0;50,72545;3,159958;1,0;Safety
"Eur#CZE;Czechia#Trinec";2010;44,372;99,0;36,138;100,0;22,99;94,0;Somewhere;1,0;36263,0;49,66918025;18,66910825;1,0;Safety
"Eur#ESP;Spain#Cuevas Del Almanzora";2010;29,929;88,0;29,707;99,5;11,386;90,0;Somewhere;1,0;13737,0;37,2540563333333;-1,778103;1,0;Safety
"Eur#DEU;Germany#Tubingen";2010;25,501;99,0;23,276;99,0;51,229;95,0;Somewhere;1,0;82511,0;48,5149881666666;9,041504;1,0;Safety
"Eur#ITA;Italy#Cossato";2010;27,957;96,0;23,276;99,0;22,549;91,0;Somewhere;1,0;14810,0;45,56889;8,1875;1,0;Safety
"Eur#ESP;Spain#Coslada";2010;29,619;99,0;23,276;99,0;46,548;98,0;Somewhere;1,0;94341,0;40,43;-3,545833;1,0;Safety
"Eur#ITA;Italy#Cosenza";2010;28,1675;98,5;23,276;99,0;27,571;81,0;Somewhere;1,0;69484,0;39,3141669999999;16,245556;1,0;Safety
"Eur#ESP;Spain#Coruna";2010;26,716;98,0;23,276;99,0;21,816;91,0;Somewhere;1,0;156591,0;43,375139;-8,413889;1,0;Safety
"Eur#TUR;Turkiye#Corum";2010;112,336;79,0;23,276;99,0;29,7365;94,5;Somewhere;1,0;243698,0;40,5569419999999;34,956944;1,0;Safety
"Eur#ITA;Italy#Courmayeur";2010;21,858;95,0;23,276;99,0;37,657;98,0;Somewhere;1,0;2733,0;45,791943;6,973333;1,0;Safety
"Eur#ITA;Italy#Cortina Sulla Strada Del Vino";2010;18,98;95,0;17,28;95,0;33,158;95,0;Somewhere;1,0;640,0;46,267223;11,227221;1,0;Safety
"Amr#USA;USA#Corsicana TX";2010;38,670500000000004;96,5;17,28;95,0;8,2;95,0;Somewhere;1,0;25109,0;32,031934;-96,399141;1,0;Safety
"Eur#BEL;Belgium#Corroy Le Grand";2010;20,893;99,0;15,214;99,0;23,002;97,0;Somewhere;1,0;11716,0;50,6559919999999;4,667017;1,0;Safety
"Amr#USA;USA#Tucson AZ";2010;22,043;98,0;5,1;99,0;20,3;99,0;Somewhere;1,0;982018,0;32,230585240025;-111,171115550945;1,0;Safety
"Eur#ESP;Spain#Tudela";2010;26,448;93,0;10,3;99,0;10,287;99,0;Somewhere;1,0;35026,0;42,074722;-1,62694399999999;1,0;Safety
"Eur#ITA;Italy#Corte De Cortesi Con Cignone";2010;24,572000000000003;96,0;10,3;99,0;25,259;94,0;Somewhere;1,0;1028,0;45,279167;10,007222;1,0;Safety
"Eur#CZE;Czechia#Trutnov";2010;22,696;99,0;10,3;99,0;11,385;89,0;Somewhere;1,0;30312,0;50,5818149999999;15,8939559999999;1,0;Safety
"Eur#ROU;Romania#Craiova";2010;22,696;99,0;12,277;99,0;25,093;91,0;Somewhere;1,0;300247,0;44,3214796666666;23,7938049999999;1,0;Safety
"Eur#ITA;Italy#Trivero";2010;22,696;99,0;12,277;99,0;19,684;98,0;Somewhere;1,0;6144,0;45,653336;8,18861099999999;1,0;Safety
"Eur#ESP;Spain#Cuenca";2010;25,294;98,0;12,277;99,0;23,189;99,0;Somewhere;1,0;56472,0;40,0619439999999;-2,12944399999999;1,0;Safety
"Eur#SVK;Slovakia#Trnava";2010;35,008;96,0;12,277;99,0;40,128;92,0;Somewhere;1,0;69031,0;48,3711089999999;17,585018;1,0;Safety
"Eur#ESP;Spain#Cuadros";2010;13,004;100,0;12,277;99,0;11,938;99,0;Somewhere;1,0;1998,0;42,7155559999999;-5,63888899999999;1,0;Safety
"Eur#NOR;Norway#Tromso";2010;16,043;77,0;12,277;99,0;21,5395;90,5;Somewhere;1,0;75638,0;69,677498;18,949165;1,0;Safety
"Eur#ITA;Italy#Crotone";2010;33,08;79,0;12,277;99,0;31,141;82,0;Somewhere;1,0;58881,0;39,081667;17,1141669999999;1,0;Safety
"Eur#NOR;Norway#Trondheim";2010;23,188;95,0;10,835;95,0;38,011;92,0;Somewhere;1,0;156974,0;63,4277786666667;10,401397;1,0;Safety
"Eur#FRA;France#Crolles";2010;23,287;95,0;10,835;95,0;19,675;98,0;Somewhere;1,0;8344,0;45,2799079999999;5,88238899999999;1,0;Safety
"Eur#DEU;Germany#Trostberg";2010;21,552;99,0;10,835;95,0;22,216;100,0;Somewhere;1,0;11201,0;48,0216599999999;12,538176;1,0;Safety
"Eur#FRA;France#Troyes";2010;24,136;99,0;10,835;95,0;22,183;95,0;Somewhere;1,0;60013,0;48,301667;4,076944;1,0;Safety
"Eur#ITA;Italy#Crema";2010;29,821;98,0;10,835;95,0;29,476;99,0;Somewhere;1,0;33091,0;45,3672219999999;9,705;1,0;Safety
"Eur#FRA;France#Creil";2010;24,527;86,0;18,054;87,0;23,764;98,0;Somewhere;1,0;33741,0;49,2595529999999;2,474397;1,0;Safety
"Amr#USA;USA#Truckee Grass Valley CA";2010;24,527;86,0;14,126999999999999;87,0;23,764;98,0;Somewhere;1,0;33741,0;39,2334770009245;-121,055608;1,0;Safety
"Amr#USA;USA#Cullowhee NC";2010;24,527;86,0;10,2;87,0;23,764;98,0;Somewhere;1,0;33741,0;35,46676663;-83,2779280589999;1,0;Safety
"Eur#ITA;Italy#Falcade";2010;5,789;100,0;10,2;87,0;4,611;98,0;Somewhere;1,0;1831,0;46,339722;11,803056;1,0;Safety
"Eur#FRA;France#Dax";2010;21,186;97,0;10,2;87,0;16,668;98,0;Somewhere;1,0;20299,0;43,7047219999999;-1,038611;1,0;Safety
"Amr#USA;USA#Dayton OH";2010;59,922;88,5;12,0;87,0;16,668;98,0;Somewhere;1,0;740751,0;39,8356199999999;-84,7205239999999;1,0;Safety
"Eur#TUR;Turkiye#Diyarbakir";2010;98,658;80,0;12,0;87,0;16,668;98,0;Somewhere;1,0;1039492,0;37,9155579999999;40,224724;1,0;Safety
"Eur#FRA;France#Distroff";2010;63,0755;87,5;12,0;87,0;16,391;98,0;Somewhere;1,0;1828,0;49,3324969999999;6,271664;1,0;Safety
"Eur#DEU;Germany#Dinslaken";2010;27,493;95,0;12,0;87,0;38,181;95,0;Somewhere;1,0;67338,0;51,564751;6,740661;1,0;Safety
"Eur#ITA;Italy#Tolmezzo";2010;35,591;92,5;12,0;87,0;20,073;88,0;Somewhere;1,0;10570,0;46,401944;13,011111;1,0;Safety
"Eur#ESP;Spain#Tolosa";2010;18,261;98,0;12,0;87,0;36,921;99,0;Somewhere;1,0;18936,0;43,130833;-2,07777799999999;1,0;Safety
"Amr#USA;USA#Toledo OH";2010;19,2145;99,0;11,3;87,0;28,8275;99,5;Somewhere;1,0;509059,0;41,6323185;-83,5942099999999;1,0;Safety
"Eur#DEU;Germany#Dillingen";2010;20,168;100,0;11,3;87,0;20,734;100,0;Somewhere;1,0;20253,0;49,357861;6,733539;1,0;Safety
"Eur#FRA;France#Dieuze";2010;18,860500000000002;99,0;11,3;87,0;14,814;96,0;Somewhere;1,0;2801,0;48,8149439999999;6,72111099999999;1,0;Safety
"Eur#FRA;France#Dieulefit";2010;17,553;98,0;11,3;87,0;3,901;95,0;Somewhere;1,0;3239,0;44,520744;5,08987199999999;1,0;Safety
"Eur#BEL;Belgium#Diepenbeek";2010;17,553;98,0;11,3;87,0;26,127;90,0;Somewhere;1,0;19086,0;50,8974839999999;5,416908;1,0;Safety
"Eur#FRA;France#Dieme";2010;17,553;98,0;11,3;87,0;5,814;98,0;Somewhere;1,0;193,0;45,9614109999999;4,46571099999999;1,0;Safety
"Eur#POL;Poland#Tomaszow Lubelski";2010;18,095;93,0;11,3;87,0;8,876999999999999;97,5;Somewhere;1,0;13556,5;50,4474999999999;23,414444;1,0;Safety
"Eur#GBR;UK#Didcot";2010;13,692;93,0;9,462;94,0;11,94;97,0;Somewhere;1,0;26920,0;51,571078;-1,325286;1,0;Safety
"Amr#USA;USA#Dickinson ND";2010;17,811999999999998;93,0;4,7;87,0;20,079;97,0;Somewhere;1,0;25679,0;46,8943000009411;-103,37853;1,0;Safety
"Eur#BGR;Bulgaria#Dobrich";2010;50,625;96,0;13,271;80,0;28,218;97,0;Somewhere;1,0;91030,0;43,5715939999999;27,8323579999999;1,0;Safety
"Eur#TUR;Turkiye#Tokat";2010;48,191;76,0;13,271;80,0;28,218;97,0;Somewhere;1,0;137831,0;40,327221;36,5552789999999;1,0;Safety
"Eur#ESP;Spain#Tojos";2010;10,206;97,0;13,271;80,0;2,586;95,0;Somewhere;1,0;397,0;43,1536109999999;-4,25694399999999;1,0;Safety
"Eur#DEU;Germany#Dornbock";2010;23,914;95,0;20,413;97,0;11,386;99,0;Somewhere;1,0;24491,0;51,83728;11,891525;1,0;Safety
"Eur#AUT;Austria#Dornbirn";2010;21,638;85,0;20,413;97,0;34,545;96,0;Somewhere;1,0;45922,0;47,4108349999999;9,744175;1,0;Safety
"Eur#NLD;Netherlands#Dordrecht";2010;24,969;75,0;20,413;97,0;25,741;85,0;Somewhere;1,0;116160,0;51,805278;4,66891099999999;1,0;Safety
"Eur#ESP;Spain#Donostia";2010;23,118;98,0;20,413;97,0;30,28;99,0;Somewhere;1,0;61381,5;43,3116666666666;-1,98527766666667;1,0;Safety
"Eur#DEU;Germany#Tiefenbach";2010;14,501;100,0;20,413;97,0;13,171;93,0;Somewhere;1,0;6603,0;49,438465;12,54887;1,0;Safety
"Eur#ITA;Italy#Donnas";2010;17,725;97,5;20,413;97,0;23,052;98,0;Somewhere;1,0;2624,0;45,5974999999999;7,76027799999999;1,0;Safety
"Eur#NOR;Norway#Tiller";2010;20,949;95,0;9,141;92,0;44,742;92,0;Somewhere;1,0;36628,0;63,3472209999999;10,3697219999999;1,0;Safety
"Eur#ROU;Romania#Timisoara";2010;36,472;87,0;15,417;91,0;30,277;86,0;Somewhere;1,0;306736,0;45,7510265714285;21,2654125714285;1,0;Safety
"Eur#FRA;France#Donges";2010;19,353;99,0;15,417;91,0;12,328;99,0;Somewhere;1,0;6879,0;47,3198185;-2,07047249999999;1,0;Safety
"Eur#CZE;Czechia#Dolni Studenky";2010;28,463;99,0;15,417;91,0;21,221;99,0;Somewhere;1,0;1276,0;49,9319649999999;16,960773;1,0;Safety
"Eur#CZE;Czechia#Dolni Lutyne";2010;65,998;99,0;50,21;99,0;20,461;99,0;Somewhere;1,0;4771,0;49,924683;18,422871;1,0;Safety
"Eur#CZE;Czechia#Doksany";2010;26,83;82,0;21,517;87,0;26,3915;49,0;Somewhere;1,0;369,0;50,458851;14,170161;1,0;Safety
"Amr#MEX;Mexico#Tlalnepantla De Baz";2010;50,962;93,0;23,316;92,0;33,111;1,0;Somewhere;1,0;664225,0;19,529077;-99,204597;1,0;Safety
"Amr#USA;USA#Dodge City KS";2010;16,9;87,0;23,316;92,0;21,7065;42,0;Somewhere;1,0;27788,0;37,775303;-100,035439999999;1,0;Safety
"Eur#FRA;France#Tomblaine";2010;22,88;98,0;16,37;100,0;17,794;97,0;Somewhere;1,0;8856,0;48,688383;6,22145599999999;1,0;Safety
"Eur#TUR;Turkiye#Denizli";2010;98,433;82,0;6,7;100,0;41,1;98,0;Somewhere;1,0;644782,0;37,7774999999999;29,0665285;1,0;Safety
"Eur#NLD;Netherlands#Den Haag";2010;28,146;90,0;16,611;94,0;37,959;95,0;Somewhere;1,0;470266,0;52,0706483333333;4,31005499999999;1,0;Safety
"Amr#USA;USA#Deltona Daytona Beach Ormond Beach FL";2010;15,0;94,5;7,5;94,0;32,328;97,0;Somewhere;1,0;475592,0;29,2066669999999;-81,0524999999999;1,0;Safety
"Eur#ESP;Spain#Torrelavega";2010;21,828;99,0;7,5;94,0;26,697;99,0;Somewhere;1,0;54196,0;43,356574;-4,05231466666666;1,0;Safety
"Eur#DEU;Germany#Delitzsch";2010;24,852;93,0;7,5;94,0;21,612;98,0;Somewhere;1,0;24755,0;51,5302349999999;12,337597;1,0;Safety
"Eur#ESP;Spain#Torrejon De Ardoz";2010;37,052;99,0;15,007;94,0;24,949;99,0;Somewhere;1,0;110514,0;40,4549999999999;-3,48416699999999;1,0;Safety
"Sear#IND;India#Delhi";2010;273,5;99,0;152,603;94,0;24,949;99,0;Somewhere;1,0;30290936,0;28,6176536560058;77,2124801635742;1,0;Dangerous
"Amr#USA;USA#Torrington CT";2010;153,9875;99,0;6,0;94,0;24,949;99,0;Somewhere;1,0;189927,0;41,8213420009375;-73,297257;1,0;Safety
"Eur#CZE;Czechia#Decin";2010;34,475;100,0;19,1995;94,0;24,382;94,0;Somewhere;1,0;49106,0;50,7741469999999;14,218794;1,0;Safety
"Eur#POL;Poland#Torun";2010;34,122;85,0;32,399;99,0;24,382;94,0;Somewhere;1,0;206757,0;53,02287;18,6332406666666;1,0;Safety
"Amr#USA;USA#Decatur AL";2010;30,218;91,0;11,2;99,0;24,382;94,0;Somewhere;1,0;648217,0;34,5307170008814;-86,9675359999999;1,0;Safety
"Eur#ITA;Italy#Torviscosa";2010;30,7345;97,0;11,2;99,0;16,584;82,0;Somewhere;1,0;2969,0;45,819443;13,275;1,0;Safety
"Eur#FRA;France#Toulon";2010;35,155;97,0;16,5;79,0;37,583;94,0;Somewhere;1,0;579095,0;43,126236;5,92571999999999;1,0;Safety
"Eur#ESP;Spain#Torrevelilla";2010;35,155;97,0;16,5;79,0;3,063;100,0;Somewhere;1,0;180,0;40,906944;-0,113611;1,0;Safety
"Eur#ESP;Spain#Torredonjimeno";2010;35,155;97,0;16,5;79,0;19,254;94,0;Somewhere;1,0;13545,0;37,761561;-3,947689;1,0;Safety
"Eur#FRA;France#Deols";2010;21,399;99,0;16,5;79,0;14,495;97,0;Somewhere;1,0;7609,0;46,825175;1,704842;1,0;Safety
"Eur#ITA;Italy#Dernice";2010;15,066;95,0;16,5;79,0;9,704;91,0;Somewhere;1,0;210,0;44,764999;9,053333;1,0;Safety
"Sear#BGD;Bangladesh#Dhaka";2010;127,5;92,0;64,1;99,0;11,738;95,5;Somewhere;1,0;21005860,0;23,7569637298583;90,3872222900391;1,0;Safety
"Eur#BGR;Bulgaria#Devnya";2010;23,307;86,0;64,1;99,0;19,87;92,0;Somewhere;1,0;8013,0;43,223044;27,587239;1,0;Safety
"Eur#ROU;Romania#Deva";2010;23,171999999999997;86,0;64,1;99,0;11,522;75,0;Somewhere;1,0;61123,0;45,895504;22,8993469999999;1,0;Safety
"Amr#USA;USA#Detroit Warren Dearborn MI";2010;18,733;86,0;9,9;99,0;22,305;93,5;Somewhere;1,0;3547509,0;42,410592342886;-83,0659401280285;1,0;Safety
"Eur#DEU;Germany#Dessau";2010;24,261;99,0;9,0;99,0;26,066;99,0;Somewhere;1,0;91206,0;51,84058;12,244764;1,0;Safety
"Eur#CZE;Czechia#Desna";2010;14,671;92,0;9,0;99,0;6,501;98,0;Somewhere;1,0;705,0;50,789642;15,3196829999999;1,0;Safety
"Eur#ITA;Italy#Torgiano";2010;14,699;77,0;9,0;99,0;11,999;89,0;Somewhere;1,0;6520,0;43,0669439999999;12,468055;1,0;Safety
"Eur#ESP;Spain#Toril";2010;13,776;94,0;9,0;99,0;6,864;93,0;Somewhere;1,0;167,0;39,849167;-5,93972199999999;1,0;Safety
"Eur#ITA;Italy#Torino";2010;39,392;94,0;28,709;94,0;60,495;94,0;Somewhere;1,0;1792163,0;45,0549073333333;7,66629616666666;1,0;Safety
"Amr#USA;USA#Des Moines West Des Moines IA";2010;20,9;92,5;10,2;94,0;16,7;96,5;Somewhere;1,0;544267,0;41,6033378359367;-93,695509;1,0;Safety
"Eur#ESP;Spain#Torms";2010;12,607;91,0;7,316;94,0;3,685;99,0;Somewhere;1,0;138,0;41,393889;0,734721999999999;1,0;Safety
"Amr#BRA;Brazil#Diadema";2010;36,0;91,0;7,258;94,0;3,685;99,0;Somewhere;1,0;386089,0;-23,685527;-46,6113229999999;1,0;Safety
"Amr#USA;USA#Corning NY";2010;39,3655;91,0;7,2;94,0;3,685;99,0;Somewhere;1,0;10551,0;42,0914199999999;-77,2097799999999;1,0;Safety
"Eur#ITA;Italy#Falconara Marittima";2010;42,731;92,0;20,878;90,0;28,911;90,0;Somewhere;1,0;26710,0;43,633335;13,3874999999999;1,0;Safety
"Amr#BRA;Brazil#Taboao Da Serra";2010;40,0;94,0;20,878;90,0;49,0;90,0;Somewhere;1,0;244528,0;-23,608895;-46,757877;1,0;Safety
"Eur#FRA;France#Grand Couronne";2010;25,83;96,0;20,878;90,0;29,1075;90,0;Somewhere;1,0;9836,0;49,3582139999999;1,007853;1,0;Safety
"Eur#ESP;Spain#Granadilla De Abona";2010;25,171;93,0;8,877;90,0;9,215;91,0;Somewhere;1,0;43455,0;28,0810186666666;-16,5562963333333;1,0;Safety
"Eur#GBR;UK#Southend On Sea";2010;41,0225;93,0;14,227;98,0;18,032;79,0;Somewhere;1,0;312328,0;51,544206;0,678408;1,0;Safety
"Eur#DEU;Germany#Gottingen";2010;26,933;98,0;17,899;98,0;40,593;96,0;Somewhere;1,0;119177,0;51,530197;9,92833;1,0;Safety
"Eur#SWE;Sweden#Goteborg";2010;18,876;99,0;9,064;98,0;37,084;98,0;Somewhere;1,0;610521,0;57,7022622857142;11,9732212857143;1,0;Safety
"Amr#USA;USA#South Bend Mishawaka IN MI";2010;18,876;99,0;13,4;98,0;20,9;98,0;Somewhere;1,0;319224,0;41,696660410937;-86,2147219999999;1,0;Safety
"Amr#USA;USA#Spartanburg SC";2010;18,876;99,0;11,4;98,0;15,004;98,0;Somewhere;1,0;159877,0;34,95556569;-81,92479656;1,0;Safety
"Eur#DEU;Germany#Spessart";2010;18,876;99,0;11,4;98,0;9,108;100,0;Somewhere;1,0;530,0;50,164433;9,399442;1,0;Safety
"Eur#DEU;Germany#Speyer";2010;22,693;100,0;11,4;98,0;35,203;95,0;Somewhere;1,0;49540,0;49,31884;8,435041;1,0;Safety
"Eur#POL;Poland#Gorzow Wielkopolski";2010;35,823;96,0;18,799;98,0;20,888;79,0;Somewhere;1,0;124390,0;52,7426364999999;15,2374764999999;1,0;Safety
"Eur#FRA;France#Spicheren";2010;29,413;85,5;18,799;98,0;16,316;95,0;Somewhere;1,0;3232,0;49,1953889999999;6,95744399999999;1,0;Safety
"Eur#POL;Poland#Gorne Gruczno";2010;23,003;75,0;18,799;98,0;17,938;94,5;Somewhere;1,0;17547,5;53,355556;18,3183329999999;1,0;Safety
"Eur#DEU;Germany#Gorlitz";2010;31,035;98,0;18,799;98,0;29,321;98,0;Somewhere;1,0;55784,0;51,1557999999999;14,973958;1,0;Safety
"Eur#DEU;Germany#Goslar";2010;16,395;98,0;18,799;98,0;12,999;95,0;Somewhere;1,0;51591,0;51,901581;10,4813189999999;1,0;Safety
"Emr#TUN;Tunisia#Sousse";2010;58,0;94,0;18,799;98,0;12,999;95,0;Somewhere;1,0;221530,0;35,816665649414;10,6333303451538;1,0;Safety
"Eur#FRA;France#Sotteville Les Rouen";2010;24,048;97,0;18,799;98,0;22,477;94,0;Somewhere;1,0;29068,0;49,400519;1,09882499999999;1,0;Safety
"Eur#ESP;Spain#Sondika";2010;21,92;97,0;18,799;98,0;27,146;99,0;Somewhere;1,0;4589,0;43,298333;-2,93027799999999;1,0;Safety
"Eur#ITA;Italy#Sondrio";2010;25,087;97,0;21,572;92,0;30,569;97,0;Somewhere;1,0;21642,0;46,167919;9,875417;1,0;Safety
"Eur#POL;Poland#Sopot";2010;19,91;99,0;21,572;92,0;14,61;94,0;Somewhere;1,0;38690,0;54,4316669999999;18,579445;1,0;Safety
"Eur#HUN;Hungary#Sopron";2010;30,116;99,0;21,572;92,0;15,338;94,0;Somewhere;1,0;55594,0;47,6919439999999;16,575008;1,0;Safety
"Eur#ITA;Italy#Soresina";2010;38,067;99,0;21,572;92,0;29,186;96,0;Somewhere;1,0;8995,0;45,2847209999999;9,864167;1,0;Safety
"Eur#ESP;Spain#Soria";2010;26,064;99,0;14,6125;92,0;24,431;99,0;Somewhere;1,0;39516,0;41,7666669999999;-2,466667;1,0;Safety
"Amr#USA;USA#Grand Island NE";2010;24,182499999999997;98,5;7,3;92,0;24,431;99,0;Somewhere;1,0;53131,0;40,9420989999999;-98,3649669999999;1,0;Safety
"Eur#ESP;Spain#Granollers";2010;31,5185;98,0;7,3;92,0;41,209;97,0;Somewhere;1,0;59571,0;41,600833;2,288333;1,0;Safety
"Eur#GBR;UK#Grangemouth";2010;14,401;97,0;11,009;94,0;19,297;90,0;Somewhere;1,0;17373,0;56,005349;-3,728742;1,0;Safety
"Eur#FRA;France#Grande Synthe";2010;25,88;98,0;10,3045;94,0;23,167;99,0;Somewhere;1,0;20933,0;51,011206;2,293056;1,0;Safety
"Amr#USA;USA#Grand Rapids Wyoming MI";2010;13,0;98,0;9,6;94,0;23,167;99,0;Somewhere;1,0;599003,0;42,9841730428364;-85,6713387423288;1,0;Safety
"Amr#USA;USA#Grand Junction CO";2010;23,0;98,0;9,0;94,0;23,167;99,0;Somewhere;1,0;65561,0;39,0637980009233;-108,561173;1,0;Safety
"Amr#USA;USA#Grants Pass OR";2010;21,9045;98,0;6,4;94,0;23,167;99,0;Somewhere;1,0;39189,0;42,4341389999999;-123,348466;1,0;Safety
"Eur#ITA;Italy#Gorizia";2010;20,809;92,0;6,4;94,0;29,473;93,0;Somewhere;1,0;35212,0;45,9350026666667;13,6016666666667;1,0;Safety
"Eur#ITA;Italy#Spinea";2010;38,32;98,0;6,4;94,0;32,818;95,0;Somewhere;1,0;2371,0;45,4961109999999;12,1575;1,0;Safety
"Eur#AUT;Austria#Spittal An Der Drau";2010;18,509;98,0;6,4;94,0;24,835;96,0;Somewhere;1,0;15753,0;46,8016659999999;13,4955669999999;1,0;Safety
"Eur#ROU;Romania#Giurgiu";2010;18,3475;98,0;6,4;94,0;20,817;84,0;Somewhere;1,0;68359,0;43,894169;25,9529569999999;1,0;Safety
"Eur#CHE;Switzerland#St Gallen";2010;18,186;98,0;6,4;94,0;20,568;98,0;Somewhere;1,0;68440,0;47,4216333333333;9,38912366666666;1,0;Safety
"Eur#TUR;Turkiye#Giresun";2010;29,301;96,0;6,4;94,0;32,291;89,0;Somewhere;1,0;105748,0;40,907223;38,3619419999999;1,0;Safety
"Amr#COL;Colombia#Girardota";2010;47,0;97,0;6,4;94,0;32,291;89,0;Somewhere;1,0;53006,0;6,37827099999999;-75,4440699999998;1,0;Safety
"Eur#ESP;Spain#Gijon";2010;30,028;97,0;11,938;94,0;34,743;99,0;Somewhere;1,0;274447,0;43,5353967142857;-5,68900785714285;1,0;Safety
"Eur#DEU;Germany#Giessen";2010;27,528;98,0;19,439;98,0;46,127;97,0;Somewhere;1,0;74776,0;50,58411;8,668578;1,0;Safety
"Eur#GBR;UK#Gibraltar";2010;35,629;98,0;14,574;94,0;42,777;98,0;Somewhere;1,0;555,0;36,1256485;-5,35185233333333;1,0;Safety
"Amr#USA;USA#St Louis MO IL";2010;22,5;98,0;12,08;94,0;21,7;95,5;Somewhere;1,0;2212730,0;38,5944155997763;-90,2597702565703;1,0;Safety
"Eur#AUT;Austria#St Valentin";2010;25,859;98,0;15,033999999999999;94,0;28,388;93,0;Somewhere;1,0;1115614,0;48,18;14,5455679999999;1,0;Safety
"Eur#BEL;Belgium#Stabroek";2010;30,429;94,0;17,988;93,0;15,703500000000002;88,5;Somewhere;1,0;18498,0;51,3281899999999;4,360989;1,0;Safety
"Eur#MLT;Malta#Gharb";2010;32,44;89,0;11,332;81,0;3,019;84,0;Somewhere;1,0;1196,0;36,06707;14,197153;1,0;Safety
"Eur#CZE;Czechia#Stachy";2010;8,32;84,0;11,616;81,0;13,531;100,0;Somewhere;1,0;1216,0;49,0684359999999;13,6148;1,0;Safety
"Amr#USA;USA#St Joseph MO KS";2010;17,253500000000003;90,5;11,9;81,0;19,314;98,5;Somewhere;1,0;10750,5;39,7416944853211;-94,858584090462;1,0;Safety
"Eur#FRA;France#Givors";2010;26,187;97,0;14,822;81,0;25,097;97,0;Somewhere;1,0;20285,0;45,5821919999999;4,77302499999999;1,0;Safety
"Eur#DEU;Germany#Glashutten";2010;10,616;95,0;17,744;98,0;8,905;99,0;Somewhere;1,0;5243,0;50,221943;8,446078;1,0;Safety
"Eur#FRA;France#Gonesse";2010;26,18;90,0;17,744;98,0;28,441;99,0;Somewhere;1,0;26516,0;48,990831;2,444722;1,0;Safety
"Amr#USA;USA#Spokane Spokane Valley WA";2010;26,18;90,0;7,5;98,0;19,61;94,5;Somewhere;1,0;446988,0;47,6724819999999;-117,364852;1,0;Safety
"Eur#POL;Poland#Goldap";2010;26,18;90,0;7,5;98,0;6,998;92,0;Somewhere;1,0;13788,0;54,305832;22,3072219999999;1,0;Safety
"Eur#DEU;Germany#Gohlen";2010;18,798;99,0;7,5;98,0;8,282;99,0;Somewhere;1,0;1121,0;53,3023529999999;11,362965;1,0;Safety
"Eur#DEU;Germany#Goettingen";2010;16,585;99,0;13,242;99,0;15,808;96,0;Somewhere;1,0;121911,0;51,551067;9,949761;1,0;Safety
"Eur#ITA;Italy#Spoleto";2010;22,305;94,0;13,768;95,0;26,239;89,0;Somewhere;1,0;38429,0;42,7422234999999;12,723472;1,0;Safety
"Eur#POL;Poland#Godow";2010;59,185;99,0;49,097;99,0;37,3665;93,0;Somewhere;1,0;12994,0;49,925161;18,476106;1,0;Safety
"Eur#ITA;Italy#Spoltore";2010;46,624;95,0;49,097;99,0;48,494;97,0;Somewhere;1,0;3693,0;42,4272229999999;14,16;1,0;Safety
"Eur#DEU;Germany#Spremberg";2010;24,986;100,0;49,097;99,0;15,265;97,0;Somewhere;1,0;23615,0;51,564503;14,3764;1,0;Safety
"Eur#POL;Poland#Glubczyce";2010;44,303;81,0;49,097;99,0;13,2335;98,0;Somewhere;1,0;13136,0;50,201194;17,816517;1,0;Safety
"Eur#POL;Poland#Glogow";2010;26,6515;81,0;49,097;99,0;11,202;99,0;Somewhere;1,0;59948,0;51,6645189999999;16,040817;1,0;Safety
"Amr#USA;USA#Springfield MA";2010;9,0;81,0;7,7;99,0;8,3;97,0;Somewhere;1,0;669157,0;42,2464365751569;-72,4445951699227;1,0;Safety
"Eur#POL;Poland#Gliwice";2010;9,0;81,0;42,943;96,0;29,441;95,0;Somewhere;1,0;205928,0;50,279446;18,655832;1,0;Safety
"Amr#USA;USA#Springfield OH";2010;9,0;81,0;13,1;96,0;29,441;95,0;Somewhere;1,0;107945,5;39,9288199999999;-83,8094899999999;1,0;Safety
"Amr#USA;USA#Glenwood Springs CO";2010;9,0;81,0;13,1;96,0;29,441;95,0;Somewhere;1,0;9963,0;39,43806;-108,02611;1,0;Safety
"Eur#DEU;Germany#Glauchau";2010;24,837;96,0;13,1;96,0;26,038;98,0;Somewhere;1,0;23577,0;50,826;12,542056;1,0;Safety
"Amr#USA;USA#Greeley CO";2010;24,837;96,0;7,45;96,0;10,525;100,0;Somewhere;1,0;108795,0;40,3121320009307;-104,76549;1,0;Safety
"Amr#USA;USA#Green Bay WI";2010;24,837;96,0;10,0;96,0;10,525;100,0;Somewhere;1,0;55198,0;44,5072899999999;-87,9934399999998;1,0;Safety
"Eur#FRA;France#Sonchamp";2010;24,837;96,0;10,0;96,0;11,002;94,0;Somewhere;1,0;1601,0;48,581944;1,88333299999999;1,0;Safety
"Sear#IND;India#Guwahati";2010;108,572;69,0;10,0;96,0;15,333;73,0;Somewhere;1,0;1116740,0;26,244437037037;92,0941629629629;1,0;Safety
